Porcentaje Query,Total Query,Total Training,k,Error,Porcentaje
40,160,240,3,6,96.25
40,160,240,3,4,97.5
40,160,240,3,8,95.0
40,160,240,3,6,96.25
40,160,240,3,4,97.5
40,160,240,3,7,95.625
40,160,240,3,5,96.875
40,160,240,3,3,98.125
40,160,240,3,6,96.25
40,160,240,3,2,98.75
40,160,240,3,2,98.75
40,160,240,3,3,98.125
40,160,240,3,5,96.875
40,160,240,3,1,99.375
40,160,240,3,4,97.5
40,160,240,3,5,96.875
40,160,240,3,4,97.5
40,160,240,3,2,98.75
40,160,240,3,4,97.5
40,160,240,3,1,99.375
40,160,240,3,5,96.875
40,160,240,3,4,97.5
40,160,240,3,5,96.875
40,160,240,3,2,98.75
40,160,240,3,5,96.875
40,160,240,3,3,98.125
40,160,240,3,2,98.75
40,160,240,3,3,98.125
40,160,240,3,4,97.5
40,160,240,3,4,97.5
40,160,240,3,5,96.875
40,160,240,3,7,95.625
40,160,240,3,3,98.125
40,160,240,3,8,95.0
40,160,240,3,5,96.875
40,160,240,3,7,95.625
40,160,240,3,9,94.375
40,160,240,3,6,96.25
40,160,240,3,2,98.75
40,160,240,3,5,96.875
40,160,240,3,1,99.375
40,160,240,3,7,95.625
40,160,240,3,6,96.25
40,160,240,3,0,100.0
40,160,240,3,6,96.25
40,160,240,3,6,96.25
40,160,240,3,4,97.5
40,160,240,3,3,98.125
40,160,240,3,4,97.5
40,160,240,3,2,98.75
40,160,240,3,5,96.875
40,160,240,3,4,97.5
40,160,240,3,2,98.75
40,160,240,3,3,98.125
40,160,240,3,5,96.875
40,160,240,3,5,96.875
40,160,240,3,3,98.125
40,160,240,3,2,98.75
40,160,240,3,6,96.25
40,160,240,3,2,98.75
40,160,240,3,2,98.75
40,160,240,3,4,97.5
40,160,240,3,5,96.875
40,160,240,3,3,98.125
40,160,240,3,6,96.25
40,160,240,3,2,98.75
40,160,240,3,5,96.875
40,160,240,3,1,99.375
40,160,240,3,6,96.25
40,160,240,3,2,98.75
40,160,240,3,3,98.125
40,160,240,3,8,95.0
40,160,240,3,4,97.5
40,160,240,3,3,98.125
40,160,240,3,4,97.5
40,160,240,3,4,97.5
40,160,240,3,2,98.75
40,160,240,3,3,98.125
40,160,240,3,3,98.125
40,160,240,3,3,98.125
40,160,240,3,2,98.75
40,160,240,3,2,98.75
40,160,240,3,4,97.5
40,160,240,3,6,96.25
40,160,240,3,5,96.875
40,160,240,3,3,98.125
40,160,240,3,2,98.75
40,160,240,3,5,96.875
40,160,240,3,3,98.125
40,160,240,3,3,98.125
40,160,240,3,2,98.75
40,160,240,3,6,96.25
40,160,240,3,5,96.875
40,160,240,3,6,96.25
40,160,240,3,4,97.5
40,160,240,3,4,97.5
40,160,240,3,3,98.125
40,160,240,3,1,99.375
40,160,240,3,2,98.75
40,160,240,3,3,98.125
40,160,240,3,1,99.375
40,160,240,3,1,99.375
40,160,240,3,5,96.875
40,160,240,3,5,96.875
40,160,240,3,4,97.5
40,160,240,3,4,97.5
40,160,240,3,4,97.5
40,160,240,3,3,98.125
40,160,240,3,4,97.5
40,160,240,3,5,96.875
40,160,240,3,3,98.125
40,160,240,3,2,98.75
40,160,240,3,4,97.5
40,160,240,3,3,98.125
40,160,240,3,4,97.5
40,160,240,3,4,97.5
40,160,240,3,3,98.125
40,160,240,3,2,98.75
40,160,240,3,3,98.125
40,160,240,3,2,98.75
40,160,240,3,4,97.5
40,160,240,3,0,100.0
40,160,240,3,4,97.5
40,160,240,3,3,98.125
40,160,240,3,4,97.5
40,160,240,3,4,97.5
40,160,240,3,6,96.25
40,160,240,3,4,97.5
40,160,240,3,6,96.25
40,160,240,3,4,97.5
40,160,240,3,3,98.125
40,160,240,3,3,98.125
40,160,240,3,3,98.125
40,160,240,3,3,98.125
40,160,240,3,4,97.5
40,160,240,3,6,96.25
40,160,240,3,4,97.5
40,160,240,3,3,98.125
40,160,240,3,10,93.75
40,160,240,3,7,95.625
40,160,240,3,3,98.125
40,160,240,3,6,96.25
40,160,240,3,4,97.5
40,160,240,3,3,98.125
40,160,240,3,3,98.125
40,160,240,3,6,96.25
40,160,240,3,4,97.5
40,160,240,3,6,96.25
40,160,240,3,3,98.125
40,160,240,3,4,97.5
40,160,240,3,6,96.25
40,160,240,3,4,97.5
40,160,240,3,4,97.5
40,160,240,3,4,97.5
40,160,240,3,3,98.125
40,160,240,3,4,97.5
40,160,240,3,4,97.5
40,160,240,3,2,98.75
40,160,240,3,3,98.125
40,160,240,3,4,97.5
40,160,240,3,4,97.5
40,160,240,3,5,96.875
40,160,240,3,4,97.5
40,160,240,3,6,96.25
40,160,240,3,3,98.125
40,160,240,3,1,99.375
40,160,240,3,2,98.75
40,160,240,3,2,98.75
40,160,240,3,5,96.875
40,160,240,3,0,100.0
40,160,240,3,4,97.5
40,160,240,3,4,97.5
40,160,240,3,10,93.75
40,160,240,3,4,97.5
40,160,240,3,3,98.125
40,160,240,3,4,97.5
40,160,240,3,4,97.5
40,160,240,3,5,96.875
40,160,240,3,4,97.5
40,160,240,3,4,97.5
40,160,240,3,4,97.5
40,160,240,3,5,96.875
40,160,240,3,0,100.0
40,160,240,3,4,97.5
40,160,240,3,3,98.125
40,160,240,3,2,98.75
40,160,240,3,4,97.5
40,160,240,3,6,96.25
40,160,240,3,8,95.0
40,160,240,3,3,98.125
40,160,240,3,6,96.25
40,160,240,3,6,96.25
40,160,240,3,5,96.875
40,160,240,3,8,95.0
40,160,240,3,3,98.125
40,160,240,3,0,100.0
40,160,240,3,4,97.5
40,160,240,3,3,98.125
40,160,240,3,4,97.5
40,160,240,3,4,97.5
40,160,240,3,3,98.125
40,160,240,3,3,98.125
40,160,240,3,6,96.25
40,160,240,3,0,100.0
40,160,240,3,3,98.125
40,160,240,3,7,95.625
40,160,240,3,6,96.25
40,160,240,3,7,95.625
40,160,240,3,5,96.875
40,160,240,3,6,96.25
40,160,240,3,3,98.125
40,160,240,3,2,98.75
40,160,240,3,3,98.125
40,160,240,3,1,99.375
40,160,240,3,5,96.875
40,160,240,3,4,97.5
40,160,240,3,4,97.5
40,160,240,3,5,96.875
40,160,240,3,3,98.125
40,160,240,3,3,98.125
40,160,240,3,4,97.5
40,160,240,3,10,93.75
40,160,240,3,3,98.125
40,160,240,3,6,96.25
40,160,240,3,2,98.75
40,160,240,3,3,98.125
40,160,240,3,1,99.375
40,160,240,3,2,98.75
40,160,240,3,1,99.375
40,160,240,3,3,98.125
40,160,240,3,4,97.5
40,160,240,3,2,98.75
40,160,240,3,6,96.25
40,160,240,3,5,96.875
40,160,240,3,2,98.75
40,160,240,3,4,97.5
40,160,240,3,3,98.125
40,160,240,3,5,96.875
40,160,240,3,6,96.25
40,160,240,3,6,96.25
40,160,240,3,5,96.875
40,160,240,3,5,96.875
40,160,240,3,2,98.75
40,160,240,3,3,98.125
40,160,240,3,6,96.25
40,160,240,3,4,97.5
40,160,240,3,4,97.5
40,160,240,3,4,97.5
40,160,240,3,3,98.125
40,160,240,3,6,96.25
40,160,240,3,2,98.75
40,160,240,3,3,98.125
40,160,240,3,8,95.0
40,160,240,3,3,98.125
40,160,240,3,3,98.125
40,160,240,3,4,97.5
40,160,240,3,7,95.625
40,160,240,3,2,98.75
40,160,240,3,2,98.75
40,160,240,3,3,98.125
40,160,240,3,3,98.125
40,160,240,3,2,98.75
40,160,240,3,2,98.75
40,160,240,3,2,98.75
