Porcentaje Query,Total Query,Total Training,k,Error,Porcentaje
40,160,240,3,46,71.25
40,160,240,3,46,71.25
40,160,240,3,42,73.75
40,160,240,3,42,73.75
40,160,240,3,47,70.625
40,160,240,3,47,70.625
40,160,240,3,39,75.625
40,160,240,3,41,74.375
40,160,240,3,43,73.125
40,160,240,3,56,65.0
40,160,240,3,41,74.375
40,160,240,3,43,73.125
40,160,240,3,39,75.625
40,160,240,3,46,71.25
40,160,240,3,49,69.375
40,160,240,3,47,70.625
40,160,240,3,44,72.5
40,160,240,3,42,73.75
40,160,240,3,44,72.5
40,160,240,3,42,73.75
40,160,240,3,55,65.625
40,160,240,3,43,73.125
40,160,240,3,43,73.125
40,160,240,3,41,74.375
40,160,240,3,43,73.125
40,160,240,3,50,68.75
40,160,240,3,39,75.625
40,160,240,3,57,64.375
40,160,240,3,45,71.875
40,160,240,3,50,68.75
40,160,240,3,47,70.625
40,160,240,3,44,72.5
40,160,240,3,34,78.75
40,160,240,3,46,71.25
40,160,240,3,43,73.125
40,160,240,3,48,70.0
40,160,240,3,42,73.75
40,160,240,3,40,75.0
40,160,240,3,38,76.25
40,160,240,3,44,72.5
40,160,240,3,48,70.0
40,160,240,3,49,69.375
40,160,240,3,47,70.625
40,160,240,3,43,73.125
40,160,240,3,49,69.375
40,160,240,3,47,70.625
40,160,240,3,35,78.125
40,160,240,3,49,69.375
40,160,240,3,46,71.25
40,160,240,3,43,73.125
40,160,240,3,45,71.875
40,160,240,3,47,70.625
40,160,240,3,51,68.125
40,160,240,3,43,73.125
40,160,240,3,41,74.375
40,160,240,3,46,71.25
40,160,240,3,46,71.25
40,160,240,3,47,70.625
40,160,240,3,40,75.0
40,160,240,3,51,68.125
40,160,240,3,45,71.875
40,160,240,3,48,70.0
40,160,240,3,52,67.5
40,160,240,3,48,70.0
40,160,240,3,44,72.5
40,160,240,3,32,80.0
40,160,240,3,45,71.875
40,160,240,3,38,76.25
40,160,240,3,48,70.0
40,160,240,3,43,73.125
40,160,240,3,42,73.75
40,160,240,3,45,71.875
40,160,240,3,51,68.125
40,160,240,3,42,73.75
40,160,240,3,41,74.375
40,160,240,3,36,77.5
40,160,240,3,42,73.75
40,160,240,3,44,72.5
40,160,240,3,51,68.125
40,160,240,3,47,70.625
40,160,240,3,48,70.0
40,160,240,3,53,66.875
40,160,240,3,38,76.25
40,160,240,3,45,71.875
40,160,240,3,43,73.125
40,160,240,3,45,71.875
40,160,240,3,41,74.375
40,160,240,3,40,75.0
40,160,240,3,45,71.875
40,160,240,3,54,66.25
40,160,240,3,53,66.875
40,160,240,3,41,74.375
40,160,240,3,44,72.5
40,160,240,3,35,78.125
40,160,240,3,39,75.625
40,160,240,3,52,67.5
40,160,240,3,50,68.75
40,160,240,3,49,69.375
40,160,240,3,34,78.75
40,160,240,3,41,74.375
40,160,240,3,48,70.0
40,160,240,3,41,74.375
40,160,240,3,45,71.875
40,160,240,3,51,68.125
40,160,240,3,47,70.625
40,160,240,3,54,66.25
40,160,240,3,51,68.125
40,160,240,3,43,73.125
40,160,240,3,45,71.875
40,160,240,3,51,68.125
40,160,240,3,42,73.75
40,160,240,3,45,71.875
40,160,240,3,35,78.125
40,160,240,3,39,75.625
40,160,240,3,39,75.625
40,160,240,3,44,72.5
40,160,240,3,40,75.0
40,160,240,3,44,72.5
40,160,240,3,42,73.75
40,160,240,3,47,70.625
40,160,240,3,49,69.375
40,160,240,3,37,76.875
40,160,240,3,49,69.375
