Porcentaje Query,Total Query,Total Training,k,Error,Porcentaje
55,220,180,3,62,71.81818181818181
55,220,180,3,59,73.18181818181817
55,220,180,3,60,72.72727272727272
55,220,180,3,62,71.81818181818181
55,220,180,3,60,72.72727272727272
55,220,180,3,64,70.9090909090909
55,220,180,3,71,67.72727272727272
55,220,180,3,61,72.27272727272727
55,220,180,3,64,70.9090909090909
55,220,180,3,54,75.45454545454545
55,220,180,3,64,70.9090909090909
55,220,180,3,59,73.18181818181817
55,220,180,3,64,70.9090909090909
55,220,180,3,62,71.81818181818181
55,220,180,3,71,67.72727272727272
55,220,180,3,63,71.36363636363636
55,220,180,3,70,68.18181818181817
55,220,180,3,51,76.81818181818181
55,220,180,3,53,75.9090909090909
55,220,180,3,58,73.63636363636364
55,220,180,3,65,70.45454545454545
55,220,180,3,62,71.81818181818181
55,220,180,3,69,68.63636363636364
55,220,180,3,67,69.54545454545455
55,220,180,3,68,69.0909090909091
55,220,180,3,66,70.0
55,220,180,3,65,70.45454545454545
55,220,180,3,66,70.0
55,220,180,3,58,73.63636363636364
55,220,180,3,54,75.45454545454545
55,220,180,3,56,74.54545454545455
55,220,180,3,62,71.81818181818181
55,220,180,3,58,73.63636363636364
55,220,180,3,59,73.18181818181817
55,220,180,3,65,70.45454545454545
55,220,180,3,55,75.0
55,220,180,3,64,70.9090909090909
55,220,180,3,64,70.9090909090909
55,220,180,3,59,73.18181818181817
55,220,180,3,62,71.81818181818181
55,220,180,3,54,75.45454545454545
55,220,180,3,63,71.36363636363636
55,220,180,3,60,72.72727272727272
55,220,180,3,78,64.54545454545455
55,220,180,3,70,68.18181818181817
55,220,180,3,56,74.54545454545455
55,220,180,3,59,73.18181818181817
55,220,180,3,65,70.45454545454545
55,220,180,3,50,77.27272727272727
55,220,180,3,62,71.81818181818181
55,220,180,3,57,74.0909090909091
55,220,180,3,54,75.45454545454545
55,220,180,3,64,70.9090909090909
55,220,180,3,68,69.0909090909091
55,220,180,3,64,70.9090909090909
55,220,180,3,57,74.0909090909091
55,220,180,3,65,70.45454545454545
55,220,180,3,58,73.63636363636364
55,220,180,3,60,72.72727272727272
55,220,180,3,69,68.63636363636364
55,220,180,3,66,70.0
55,220,180,3,76,65.45454545454545
55,220,180,3,65,70.45454545454545
55,220,180,3,56,74.54545454545455
55,220,180,3,60,72.72727272727272
55,220,180,3,57,74.0909090909091
55,220,180,3,64,70.9090909090909
55,220,180,3,65,70.45454545454545
55,220,180,3,59,73.18181818181817
55,220,180,3,54,75.45454545454545
55,220,180,3,57,74.0909090909091
55,220,180,3,65,70.45454545454545
55,220,180,3,63,71.36363636363636
55,220,180,3,61,72.27272727272727
55,220,180,3,64,70.9090909090909
55,220,180,3,61,72.27272727272727
55,220,180,3,58,73.63636363636364
55,220,180,3,54,75.45454545454545
55,220,180,3,57,74.0909090909091
55,220,180,3,62,71.81818181818181
55,220,180,3,62,71.81818181818181
55,220,180,3,57,74.0909090909091
55,220,180,3,60,72.72727272727272
55,220,180,3,60,72.72727272727272
55,220,180,3,61,72.27272727272727
55,220,180,3,55,75.0
55,220,180,3,66,70.0
55,220,180,3,66,70.0
55,220,180,3,71,67.72727272727272
55,220,180,3,67,69.54545454545455
55,220,180,3,55,75.0
55,220,180,3,65,70.45454545454545
55,220,180,3,63,71.36363636363636
55,220,180,3,62,71.81818181818181
55,220,180,3,53,75.9090909090909
55,220,180,3,65,70.45454545454545
55,220,180,3,60,72.72727272727272
55,220,180,3,59,73.18181818181817
55,220,180,3,56,74.54545454545455
55,220,180,3,68,69.0909090909091
55,220,180,3,67,69.54545454545455
55,220,180,3,64,70.9090909090909
55,220,180,3,67,69.54545454545455
55,220,180,3,60,72.72727272727272
55,220,180,3,52,76.36363636363636
55,220,180,3,63,71.36363636363636
55,220,180,3,60,72.72727272727272
55,220,180,3,62,71.81818181818181
55,220,180,3,67,69.54545454545455
55,220,180,3,70,68.18181818181817
55,220,180,3,54,75.45454545454545
55,220,180,3,71,67.72727272727272
55,220,180,3,74,66.36363636363636
55,220,180,3,70,68.18181818181817
55,220,180,3,66,70.0
55,220,180,3,59,73.18181818181817
55,220,180,3,65,70.45454545454545
55,220,180,3,62,71.81818181818181
55,220,180,3,51,76.81818181818181
55,220,180,3,61,72.27272727272727
55,220,180,3,62,71.81818181818181
55,220,180,3,67,69.54545454545455
55,220,180,3,60,72.72727272727272
55,220,180,3,64,70.9090909090909
55,220,180,3,67,69.54545454545455
55,220,180,3,66,70.0
55,220,180,3,56,74.54545454545455
55,220,180,3,64,70.9090909090909
55,220,180,3,63,71.36363636363636
55,220,180,3,74,66.36363636363636
55,220,180,3,54,75.45454545454545
55,220,180,3,60,72.72727272727272
55,220,180,3,50,77.27272727272727
55,220,180,3,63,71.36363636363636
55,220,180,3,56,74.54545454545455
55,220,180,3,61,72.27272727272727
55,220,180,3,56,74.54545454545455
55,220,180,3,58,73.63636363636364
55,220,180,3,68,69.0909090909091
55,220,180,3,58,73.63636363636364
55,220,180,3,61,72.27272727272727
55,220,180,3,56,74.54545454545455
55,220,180,3,61,72.27272727272727
55,220,180,3,69,68.63636363636364
55,220,180,3,59,73.18181818181817
55,220,180,3,56,74.54545454545455
55,220,180,3,57,74.0909090909091
55,220,180,3,64,70.9090909090909
55,220,180,3,65,70.45454545454545
55,220,180,3,61,72.27272727272727
55,220,180,3,75,65.9090909090909
55,220,180,3,65,70.45454545454545
55,220,180,3,64,70.9090909090909
55,220,180,3,53,75.9090909090909
55,220,180,3,57,74.0909090909091
55,220,180,3,60,72.72727272727272
55,220,180,3,58,73.63636363636364
55,220,180,3,60,72.72727272727272
55,220,180,3,65,70.45454545454545
55,220,180,3,65,70.45454545454545
55,220,180,3,58,73.63636363636364
55,220,180,3,64,70.9090909090909
55,220,180,3,57,74.0909090909091
55,220,180,3,68,69.0909090909091
55,220,180,3,64,70.9090909090909
55,220,180,3,61,72.27272727272727
55,220,180,3,53,75.9090909090909
55,220,180,3,58,73.63636363636364
55,220,180,3,60,72.72727272727272
55,220,180,3,58,73.63636363636364
55,220,180,3,67,69.54545454545455
55,220,180,3,54,75.45454545454545
55,220,180,3,61,72.27272727272727
55,220,180,3,62,71.81818181818181
55,220,180,3,75,65.9090909090909
55,220,180,3,66,70.0
55,220,180,3,60,72.72727272727272
55,220,180,3,65,70.45454545454545
55,220,180,3,68,69.0909090909091
55,220,180,3,61,72.27272727272727
55,220,180,3,70,68.18181818181817
55,220,180,3,66,70.0
55,220,180,3,55,75.0
55,220,180,3,51,76.81818181818181
55,220,180,3,66,70.0
55,220,180,3,63,71.36363636363636
55,220,180,3,52,76.36363636363636
55,220,180,3,61,72.27272727272727
55,220,180,3,65,70.45454545454545
55,220,180,3,69,68.63636363636364
55,220,180,3,60,72.72727272727272
55,220,180,3,56,74.54545454545455
55,220,180,3,63,71.36363636363636
55,220,180,3,66,70.0
55,220,180,3,63,71.36363636363636
55,220,180,3,57,74.0909090909091
